Ticker,ISIN Code,Company Name,min_date,max_date,figi,cik,has_file,has_data
GR,US3823881061,Goodrich Corp.,1970-03-31,2012-06-30,BBG000BKLX42,42542.0,1.0,1.0
GRA,US38388F1084,W. R. Grace & Co,1970-03-31,2000-09-30,BBG000BB8QP9,1045309.0,1.0,1.0
GRL,37011810,NextLevel Systems Inc,1970-03-31,1990-06-30,,,0.0,0.0
GRMN,CH0114405324,Garmin Ltd,2012-12-31,2020-06-30,BBG000C4LXW6,1121788.0,1.0,1.0
GRN,US3705631089,General Re Corp.,1988-06-30,1998-09-30,,,0.0,0.0
GS,US38141G1040,Goldman Sachs Group Inc,2002-09-30,2020-06-30,BBG000C6CH10,886982.0,1.0,1.0
GSX,US3708381047,General Signal Corp,1970-03-31,1998-09-30,,,0.0,0.0
GT,US3825501014,Goodyear Tire & Rubber Co,1970-03-31,2019-01-31,BBG000BKP8N2,42582.0,1.0,1.0
GTE (GTE),US3623201031,GTE Corp.,1970-03-31,2000-06-30,,,0.0,0.0
GTW,US3676261080,Gateway Inc.,1998-06-30,2006-06-30,BBG002GTCQK1,,1.0,1.0
GWF,US3914421009,Great Western Financial Corp,1970-03-31,1997-06-30,,,0.0,0.0
GWO,US37184G1040,Genesis Worldwide Inc,1970-03-31,1992-06-30,BBG000DVN6P0,,1.0,1.0
GWW,US3848021040,W. W. Grainger Inc,1981-06-30,2020-06-30,BBG000BKR342,277135.0,1.0,1.0
H (Har),US41163G1013,Harcourt General Inc.,1981-09-30,2001-03-31,BBG002GLW0T4,1468174.0,1.0,1.0
HAL,US4062161017,Halliburton Co.,1970-03-31,2020-06-30,BBG000BKTJ63,45012.0,1.0,1.0
HAR,US4130861093,Harman Int'l Industries Inc,2006-03-31,2017-02-28,BBG000BKTVW7,800459.0,1.0,1.0
HAS,US4180561072,Hasbro Inc.,1984-09-30,2020-06-30,BBG000BKVWG0,46080.0,1.0,1.0
HBAN,US4461501045,Huntington Bancshares Inc,1997-09-30,2020-06-30,BBG000BKX3B7,49196.0,1.0,1.0
HBI,US4103451021,Hanesbrands Inc,2015-03-31,2020-06-30,BBG000D2ZX90,1359841.0,1.0,1.0
HBJ,US4116311048,Harcourt Brace Jovanovich,1970-03-31,1991-09-30,,,0.0,0.0
HBOC,US4041001094,HBO & Co.,1997-12-31,1998-12-31,,,0.0,0.0
HCA,US40412C1018,HCA Holdings Inc,1993-09-30,2020-06-30,BBG000QW7X64,860730.0,1.0,1.0
HCBK,US4436831071,Hudson City Bancorp Inc,2007-03-31,2015-09-30,BBG000BKSWP4,921847.0,1.0,1.0
HCR,US5640551017,Manor Care Inc.,1998-09-30,2007-09-30,BBG002GLX5M9,878736.0,1.0,1.0
HD,US4370761029,Home Depot Inc,1988-03-31,2020-06-30,BBG000BKZDM1,354950.0,1.0,1.0
HDLM,US4102521006,Handleman Co.,1973-03-31,1995-12-31,BBG000BL09J0,314727.0,1.0,1.0
HES,US42809H1077,Hess Corp,1970-03-31,2020-06-30,BBG000BBD2Z5,4447.0,1.0,1.0
HFC,US4361061082,HollyFrontier Corp,2018-06-30,2020-06-30,BBG000BL9LX8,48039.0,1.0,1.0
HFS,US4041811096,HFS Inc.,1996-09-30,1997-09-30,,,0.0,0.0
HI (Hou),US4418151076,Household International Inc,1970-03-31,2002-12-31,BBG002GLXKY3,1417398.0,1.0,1.0
HIG,US4165151048,Hartford Financial Services Group Inc,1995-12-31,2020-06-30,BBG000G0ZB62,874766.0,1.0,1.0
HII,US4464131063,Huntington Ingalls Industries Inc.,2018-01-31,2020-06-30,BBG001KTGG62,1501585.0,1.0,1.0
HLT,US43300A2033,Hilton Worldwide Holdings Inc.,1970-06-30,2020-06-30,BBG0058KMJP2,1585689.0,1.0,1.0
HM,US4376141002,Homestake Mining Co,1970-03-31,2001-09-30,BBG002GLXDP9,,1.0,0.0
HMA,US4219331026,Health Management Associates Inc,2001-12-31,2006-12-31,BBG000CT5809,792985.0,1.0,1.0
HMX,US4171191046,Hartmarx Corp,1979-06-30,1995-03-31,BBG000BL8NG4,723371.0,1.0,1.0
HNZ,US4230741039,H. J. Heinz Company,1970-03-31,2013-03-31,BBG000BL95K7,46640.0,1.0,1.0
HOG,US4128221086,Harley-Davidson Inc,2000-03-31,2020-05-31,BBG000BKZWW8,793952.0,1.0,1.0
HOLX,US4364401012,Hologic Inc,2016-03-31,2020-06-30,BBG000C3P591,859737.0,1.0,1.0
HON,US4385161066,Honeywell International Inc,1970-03-31,2020-06-30,BBG000H559K2,773840.0,1.0,1.0
HON (Old),US4385061076,Honeywell Inc. (Old),1970-03-31,1999-09-30,,,0.0,0.0
HOT,US85590A4013,Starwood Hotels & Resorts Worldwide Inc,2000-12-31,2016-08-31,BBG000BLBZH2,316206.0,1.0,1.0
HP,US4234521015,Helmerich and Payne Inc,1988-03-31,2020-04-30,BBG000BLCRT6,46765.0,1.0,1.0
HPC,US4270561065,Hercules Inc.,1970-03-31,2008-09-30,BBG009BNYZY5,46989.0,1.0,1.0
HPE,US42824C1099,Hewlett Packard Enterprise Co,2015-12-31,2020-06-30,BBG0078W8097,1645590.0,1.0,1.0
HPH,US4133451090,Harnischfeger Industries,1989-09-30,1999-03-31,,,0.0,0.0
HPQ,US40434L1052,HP Inc,1974-12-31,2020-06-30,BBG000KHWXF5,47217.0,1.0,1.0
HRB,US0936711052,H&R Block Inc,1986-12-31,2020-06-30,BBG000BLDXM9,12659.0,1.0,1.0
HRL,US4404521001,Hormel Foods Corp.,2009-03-31,2020-06-30,BBG000BLFBK7,48465.0,1.0,1.0
HSH,US4325891095,Hillshire Brands Co,1981-09-30,2012-06-30,BBG000BT4VS0,23666.0,1.0,1.0
HSIC,US8064071025,Henry Schein Inc,2015-03-31,2020-06-30,BBG000BNMVX7,1000228.0,1.0,1.0
HSP,US4410601003,Hospira Inc.,2004-06-30,2015-06-30,BBG000P1FBH0,1274057.0,1.0,1.0
HST,US44107P1049,Host Hotels & Resorts,2007-03-31,2020-06-30,BBG000BL89K0,1070750.0,1.0,1.0
HSY,US4278661081,Hershey Co,1970-03-31,2020-06-30,BBG000BLHVZ5,47111.0,1.0,1.0
HUM,US4448591028,Humana Inc.,1979-03-31,2020-06-30,BBG000BLKM81,49071.0,1.0,1.0
HWM,US4432011082,Howmet Aerospace Inc,2016-11-30,2020-06-30,BBG00DYNJGM3,4281.0,1.0,1.0
HXN,US60899Z0013,Hexion Specialty Chemicals,1970-03-31,1994-09-30,,,0.0,0.0
I (Fir),US3205481001,First Interstate Bancorporation,1976-09-30,1996-03-31,,,0.0,0.0
IAC,US44919P5089,IAC/InterActiveCorp,2006-12-31,2008-06-30,BBG000BKQV14,891103.0,1.0,1.0
IBM,US4592001014,IBM Corp.,1970-03-31,2020-06-30,BBG000BLNQ16,51143.0,1.0,1.0
ICE,US45866F1049,Intercontinental Exchange Inc,2007-09-30,2020-06-30,BBG000C1FCF4,1571949.0,1.0,1.0
IDXX,US45168D1046,IDEXX Laboratories Inc,2017-01-31,2020-06-30,BBG000BLS2X9,874716.0,1.0,1.0
IEX,US45167R1041,IDEX Corp,2019-08-31,2020-06-30,BBG000C1HPK7,832101.0,1.0,1.0
IFF,US4595061015,International Flavors & Fragrances Inc,1976-03-31,2020-06-30,BBG000BLSM65,51253.0,1.0,1.0
IGT (Old),US4599021023,International Game Technology plc (Old),2001-09-30,2014-03-31,,,0.0,0.0
IHRT,US1845021021,iHeartMedia Inc,1997-09-30,2008-06-30,BBG002GQ5FF5,739708.0,1.0,1.0
IIN (ITT),US4506791056,ITT Corp. (Original),1970-03-31,1995-09-30,,,0.0,0.0
IK,US4587021076,Interlake Corp,1972-03-31,1993-06-30,,,0.0,0.0
IKN,US4517131011,IKON Office Solutions Inc,1988-03-31,2000-03-31,BBG002GLML28,3370.0,1.0,1.0
ILMN,US4523271090,Illumina Inc,2015-12-31,2020-06-30,BBG000DSQ5M9,1110803.0,1.0,1.0
IMNX,US4525281022,Immunex Corp.,2001-09-30,2002-06-30,BBG002GQK089,,1.0,0.0
IMS,US4499341083,IMS Health Holdings Inc,1996-12-31,2009-12-31,BBG002GXKT36,1058083.0,1.0,1.0
INCY,US45337C1027,Incyte Corp,2017-02-28,2020-06-30,BBG000BNQ132,879169.0,1.0,1.0
INFO,BMG475671050,IHS Markit Ltd.,2017-06-30,2020-06-30,BBG006G06412,1598014.0,1.0,1.0
INGR (Inte),US4586831095,Intergraph Corp,1984-12-31,1997-06-30,BBG00B6W1649,,1.0,1.0
INTC,US4581401001,Intel Corp.,1976-12-31,2020-06-30,BBG000C0GFS4,50863.0,1.0,1.0
INTU,US4612021034,Intuit Inc.,2000-12-31,2020-06-30,BBG000BH5QS6,896878.0,1.0,1.0
IP,US4601461035,International Paper Co.,1970-03-31,2020-06-30,BBG000BM5V31,51434.0,1.0,1.0
IPG,US4606901001,Interpublic Group of Companies Inc,1992-12-31,2020-06-30,BBG000C90HC5,51644.0,1.0,1.0
IPGP,US44980X1090,IPG Photonics Corp,2018-03-31,2020-06-30,BBG000DCK5D0,1111928.0,1.0,1.0
IQV,US46266C1053,IQVIA Holdings Inc,2017-08-31,2020-06-30,BBG0044K3GK1,1478242.0,1.0,1.0
IR,US45687V1061,Ingersoll Rand Inc,2020-03-31,2020-06-30,BBG00GK8PMC5,,1.0,1.0
IRM,US46284V1017,Iron Mountain Inc.,2009-03-31,2020-06-30,BBG000KCZRG5,1020569.0,1.0,1.0
ISRG,US46120E6023,Intuitive Surgical Inc.,2008-06-30,2020-06-30,BBG000BJPPW7,1035267.0,1.0,1.0
IT,US3666511072,Gartner Inc,2017-04-30,2020-06-30,BBG000BB6764,749251.0,1.0,1.0
ITT,US45073V1089,ITT Inc,1995-12-31,2011-09-30,BBG00CVQZQG8,216228.0,1.0,1.0
ITT (Old),US4509121004,ITT Corporation (Old),1995-12-31,1997-12-31,,,0.0,0.0
ITW,US4523081093,Illinois Tool Works Inc,1986-03-31,2020-06-30,BBG000BMBNV1,49826.0,1.0,1.0
IVZ,BMG491BT1088,Invesco Ltd,2008-09-30,2020-06-30,BBG000BY30F2,914208.0,1.0,1.0
J,US4698141078,Jacobs Engineering Group,2007-12-31,2020-06-30,BBG000BMFK43,52988.0,1.0,1.0
JAVA,US8668102036,Sun Microsystems,1992-09-30,2009-12-31,BBG002GPZNF7,709519.0,1.0,1.0
JBHT,US4456581077,J. B. Hunt Transport Services Inc.,2015-09-30,2020-06-30,BBG000BMDQK4,728535.0,1.0,1.0
JBL,US4663131039,Jabil Circuit Inc,2001-03-31,2014-09-30,BBG000BJNJ80,898293.0,1.0,1.0
JCI,IE00BY7QL619,Johnson Controls International plc,1989-09-30,2020-06-30,BBG000BVWMZ6,833444.0,1.0,1.0
JCI (Old),US4783661071,Johnson Controls (Old),1986-06-30,2016-08-31,BBG000BMDVX9,833444.0,1.0,1.0
JCP,US7081601061,J.C. Penney Co Inc,1970-03-31,2013-09-30,BBG000BMF742,1166126.0,1.0,1.0
JEF,US47233W1099,Jefferies Financial Group Inc,1970-03-31,2019-08-31,BBG000BNHV54,96223.0,1.0,1.0
JH,US4126931033,John H. Harland Co.,1989-12-31,1998-03-31,BBG002GLX102,,1.0,1.0
JHF,US41014S1069,John Hancock Financial Services Inc,2001-06-30,2004-03-31,BBG002H2KR19,,1.0,0.0
JKHY,US4262811015,Jack Henry & Associates Inc,2018-11-30,2020-06-30,BBG000BMHDJ1,779152.0,1.0,1.0
JNJ,US4781601046,Johnson & Johnson,1973-06-30,2020-06-30,BBG000BMHZY5,200406.0,1.0,1.0
JNPR,US48203R1041,Juniper Networks Inc,2006-06-30,2020-06-30,BBG000BY35H9,1043604.0,1.0,1.0
JNS,US47102X1054,Janus Capital Group,2000-09-30,2011-09-30,BBG000BYD8J0,1065865.0,1.0,1.0
JNY,US48020T1016,Jones Group,2001-12-31,2008-12-31,BBG000C7X0Q5,874016.0,1.0,1.0
JOS,US4810883003,Jostens Inc.,1989-09-30,2000-03-31,,,0.0,0.0
JOY,US4811651086,Joy Global Inc.,2011-03-31,2015-09-30,BBG000K14SG1,801898.0,1.0,1.0
JP,US4750701082,Jefferson-Pilot Corp.,1976-09-30,2006-03-31,,,0.0,0.0
JPM,US46625H1005,JPMorgan Chase & Co.,1976-09-30,2020-06-30,BBG000DMBZW1,19617.0,1.0,1.0
JPM (Old),US6168801008,J. P. Morgan & Co. Inc (Old),1976-09-30,2000-12-31,,,0.0,0.0
JWN,US6556641008,Nordstrom Inc,1986-09-30,2020-05-31,BBG000G8NDS0,72333.0,1.0,1.0
JWP,US4702321096,JWP Inc.,1990-09-30,1993-09-30,,,0.0,0.0
K,US4878361082,Kellogg Co.,1970-03-31,2020-06-30,BBG000BMKH35,55067.0,1.0,1.0
KATE,US4858651098,Kate Spade & Co,1984-12-31,2008-09-30,BBG000C4WL23,352363.0,1.0,1.0
KBH,US48666K1097,KB Home,1989-03-31,2009-09-30,BBG000BMLYS0,795266.0,1.0,1.0
KEY,US4932671088,KeyCorp,1994-03-31,2020-06-30,BBG000BMQS71,91576.0,1.0,1.0
KEYS,US49338L1035,Keysight Technologies Inc,2018-11-30,2020-06-30,BBG0059FN991,1601046.0,1.0,1.0
KG,US4955821081,King Pharmaceuticals Inc.,2000-12-31,2010-09-30,BBG000CB31X9,1047699.0,1.0,1.0
KHC,US5007541064,Kraft Heinz Co,2012-12-31,2020-06-30,BBG008H7SQZ2,1637459.0,1.0,1.0
KIM,US49446R1095,Kimco Realty,2006-06-30,2020-06-30,BBG000CN3V94,879101.0,1.0,1.0
KLAC,US4824801009,KLA-Tencor Corp.,1997-09-30,2020-06-30,BBG000BMTSQ7,319201.0,1.0,1.0
KM,US4825841095,Kmart Corp,1970-03-31,2001-12-31,BBG002GLYLC4,,1.0,0.0
KMB,US4943681035,Kimberly-Clark Corp,1970-03-31,2020-06-30,BBG000BMW672,55785.0,1.0,1.0
KMG (Ker),US4923861078,Kerr-McGee Corp.,1984-12-31,2006-06-30,BBG002GLYS84,1028215.0,1.0,1.0
KMI,US49456B1017,Kinder Morgan Inc,2000-12-31,2020-06-30,BBG0019JZ8D6,1506307.0,1.0,1.0
KMX,US1431301027,Carmax Inc.,2010-06-30,2020-06-30,BBG000BLN1T1,1170010.0,1.0,1.0
KO,US1912161007,The Coca Cola Co.,1970-03-31,2020-06-30,BBG000BMX4N8,21344.0,1.0,1.0
KODK,US2774614067,Eastman Kodak Co.,1970-03-31,2010-09-30,BBG0057GTH88,31235.0,1.0,1.0
KR,US5010441013,Kroger Co.,1970-03-31,2020-06-30,BBG000BMYBX0,56873.0,1.0,1.0
KRB,US55262L1008,MBNA Corp.,1992-06-30,2005-12-31,BBG002GPNFC0,870517.0,1.0,0.0
KRI,US4990401030,Knight-Ridder Inc.,1975-12-31,2006-03-31,BBG002GLYWX7,,1.0,0.0
KSE,US49337W1009,KeySpan Corp,2000-09-30,2007-06-30,BBG002GXKQZ7,1062379.0,1.0,1.0
KSS,US5002551043,Kohl's Corp.,1998-09-30,2020-06-30,BBG000CS8H44,885639.0,1.0,1.0
KSU,US4851703029,Kansas City Southern,1970-03-31,2020-06-30,BBG000BMZ937,54480.0,1.0,1.0
KWP,US4956671071,King World Productions Inc.,1989-03-31,1999-09-30,,,0.0,0.0
L,US5404241086,Loews Corp.,1995-06-30,2020-06-30,BBG000C45D49,60086.0,1.0,1.0
LB,US5017971046,L Brands Inc.,1983-09-30,2020-06-30,BBG000BNGW17,701985.0,1.0,1.0
LCE,US5422904087,Lone Star Industries Inc,1970-03-31,1990-09-30,,,0.0,0.0
LDG,US5431621011,Longs Drug Stores Inc,1985-12-31,2001-06-30,BBG002GPMST5,,1.0,1.0
LDOS,US5253271028,Leidos Holdings Inc,2009-12-31,2020-06-30,BBG000C23RG1,1336920.0,1.0,1.0
LEG,US5246601075,Leggett & Platt Inc,1999-12-31,2020-06-30,BBG000BN55D5,58492.0,1.0,1.0
LEHMQ,US5249081002,Lehman Brothers Holding,1998-03-31,2008-06-30,BBG000BKRK35,806085.0,1.0,1.0
LEN,US5260571048,Lennar Corp.,2005-12-31,2020-06-30,BBG000BN5KN1,920760.0,1.0,1.0
LH,US50540R4092,Laboratory Corp of America Holdings,2004-12-31,2020-06-30,BBG000D9DP78,920148.0,1.0,1.0
LHX,US5024311095,L3Harris Technologies Inc,1980-06-30,2020-06-30,BBG000BLGHH7,202058.0,1.0,1.0
LI,US50730K5039,Laidlaw Int'l Inc,1995-06-30,1999-09-30,,,0.0,0.0
LIFE (Tech),US53217V1098,Life Technologies Corp,2008-12-31,2013-12-31,BBG000CKJ0P3,1073431.0,1.0,0.0
LIN,IE00BZ12WP82,Linde plc,1992-09-30,2020-06-30,BBG00GVR98Z5,1707925.0,1.0,1.0
LIT,US5380211061,Litton Industries Inc,1970-03-31,1993-12-31,BBG002GPMM18,59880.0,1.0,1.0
LKQ,US5018892084,LKQ Corp,2016-06-30,2020-06-30,BBG000PXDRY8,1065696.0,1.0,1.0
LLL,US5024131071,L-3 Comm's Holdings Inc,2004-12-31,2019-06-30,BBG00FGY2Y89,1056239.0,1.0,1.0
LLTC,US5356781063,Linear Technology Corp.,2000-06-30,2017-02-28,BBG000BNB646,791907.0,1.0,1.0
LLX,US5462681033,Louisiana Land & Exploration Co,1970-03-31,1997-09-30,,,0.0,0.0
LLY,US5324571083,Eli Lilly and Co.,1970-12-31,2020-06-30,BBG000BNBG44,59478.0,1.0,1.0
LM,US5249011058,Legg Mason Inc,2006-06-30,2016-11-30,BBG000BNBS02,704051.0,1.0,1.0
LMT,US5398301094,Lockheed Martin Corp.,1970-03-31,2020-06-30,BBG000C1BXJ8,936468.0,1.0,1.0
LNC,US5341871094,Lincoln National Corp,1976-09-30,2020-06-30,BBG000BNC5M7,59558.0,1.0,1.0
LNT,US0188021085,Alliant Energy Corp,2016-07-31,2020-06-30,BBG000DW5V46,352541.0,1.0,1.0
LO,US5441471019,Lorillard Inc.,2008-06-30,2015-03-31,BBG000BCH065,1424847.0,1.0,1.0
LOR,US5438591027,Loral Corp.,1985-09-30,1996-03-31,,,0.0,0.0
LOTS,US5457001064,Lotus Development Corp,1986-09-30,1995-06-30,,,0.0,0.0
LOW,US5486611073,Lowe's Companies Inc,1984-03-31,2020-06-30,BBG000BNDQS4,60667.0,1.0,1.0
LPX,US5463471053,Louisiana-Pacific Corp.,1974-12-31,2006-09-30,BBG000BNF6X0,60519.0,1.0,1.0
LRCX,US5128071082,Lam Research Corp,2012-06-30,2020-06-30,BBG000BNFW27,707549.0,1.0,1.0
LSI (LSI),US5021611026,LSI Corp,1995-12-31,2014-03-31,BBG000BTB4F6,944314.0,1.0,1.0
LU,US5494631071,Lucent Technology,1996-12-31,2006-09-30,BBG002GW2B00,1006240.0,1.0,0.0
LUB,US5492821013,Luby's Inc,1985-06-30,1996-12-31,BBG000BNHHZ2,16099.0,1.0,1.0
LUV,US8447411088,Southwest Airlines Co,1994-09-30,2020-06-30,BBG000BNJK47,92380.0,1.0,1.0
LVLT,US52729N3089,Level 3 Comm's Inc,2014-12-31,2017-09-30,BBG000HZH4N1,794323.0,1.0,1.0
LVS,US5178341070,Las Vegas Sands Corp,2019-10-31,2020-06-30,BBG000JWDCN2,1300514.0,1.0,1.0
LW,US5132721045,Lamb Weston Holdings Inc,2018-12-31,2020-06-30,BBG00CZN9QJ7,1679273.0,1.0,1.0
LXK,US5297711070,Lexmark International Inc,1999-09-30,2012-09-30,BBG000FKYYT5,1001288.0,1.0,1.0
LYB,NL0009434992,LyondellBasell Industries NV,2012-09-30,2020-06-30,BBG000WCFWH2,1489393.0,1.0,1.0
LYV,US5380341090,Live Nation Entertainment Inc,2019-12-31,2020-06-30,BBG000FQ8195,1335258.0,1.0,1.0
M,US55616P1049,Macy's Inc.,1995-12-31,2020-03-31,BBG000C46L95,794367.0,1.0,1.0
MA,US57636Q1040,Mastercard Inc.,2008-09-30,2020-06-30,BBG000F20WW2,1141391.0,1.0,1.0
MAA,US59522J1034,Mid-America Apartment Communities,2016-12-31,2020-06-30,BBG000BLMZS8,912595.0,1.0,1.0
MAC,US5543821012,Macerich,2013-06-30,2019-11-30,BBG000BL9DV8,912242.0,1.0,1.0
MAI,US5526181004,MA.com Inc,1980-12-31,1995-06-30,,,0.0,0.0
MAR,US5719032022,Marriott International Inc,1993-12-31,2020-06-30,BBG000BGDJN0,1048286.0,1.0,1.0
MAS,US5745991068,Masco Corp.,1981-06-30,2020-06-30,BBG000BNNM75,62996.0,1.0,1.0
MAT,US5770811025,Mattel Inc.,1972-09-30,2019-05-31,BBG000BNP6W0,63276.0,1.0,1.0
MAY,US5777781031,May Dept Stores,1970-03-31,2005-06-30,BBG002GPNCT9,,1.0,0.0
MBI,US55262C1009,MBIA Inc,1996-12-31,2009-09-30,BBG000BNQQ00,814585.0,1.0,1.0
MCA,US5526531075,MCA Inc,1970-03-31,1990-09-30,,,0.0,0.0
MCAWA,US5794681099,McCaw Cellular Comm.,1993-09-30,1994-06-30,,,0.0,0.0
MCD,US5801351017,McDonald's Corp.,1970-06-30,2020-06-30,BBG000BNT1L9,63908.0,1.0,1.0
MCHP,US5950171042,Microchip Technology Inc,2007-09-30,2020-06-30,BBG000BHD1P5,827054.0,1.0,1.0
MCIC,US5526731055,MCI Communications Corp,1982-06-30,1998-06-30,,,0.0,0.0
MCK,US58155Q1031,McKesson Corp.,1988-03-31,2020-06-30,BBG000DYGRD9,927653.0,1.0,1.0
MCO,US6153691059,Moody's Corp,2000-12-31,2020-06-30,BBG000F86JD3,1059556.0,1.0,1.0
MD (McD),US5801691008,McDonnell Douglas Corp.,1970-03-31,1997-06-30,,,0.0,0.0
MDLZ,US6092071058,Mondelez International Inc,2007-06-30,2020-06-30,BBG000D4M6H0,1103982.0,1.0,1.0
MDP,US5894331017,Meredith Corp.,1970-03-31,2010-12-31,BBG000BNVR66,65011.0,1.0,1.0
MDR,PAL1201471A1,McDermott Int'l Inc,1971-09-30,2003-06-30,BBG000BNW1S8,,1.0,1.0
MDT,IE00BTN1Y115,Medtronic PLC,1986-12-31,2020-06-30,BBG000BNWJ36,1613103.0,1.0,1.0
MEA,US5828341074,Mead Corp.,1970-03-31,2001-12-31,BBG002GPNK66,,1.0,0.0
MEDI,US5846991025,MedImmune Inc.,2000-06-30,2007-03-31,BBG002GQNW22,873591.0,1.0,1.0
MEE,US5762061068,Massey Energy Co.,1980-03-31,2011-03-31,BBG000JGQ629,37748.0,1.0,1.0
MEL,US58551A1088,Mellon Financial Corp,1976-09-30,2007-06-30,BBG002GPNPF5,64782.0,1.0,1.0
MER,US5901881087,Merrill Lynch & Co,1982-06-30,2008-12-31,BBG002GPNRR8,65100.0,1.0,1.0
MERQ,US5894051094,Mercury Interactive Corp,2000-06-30,2005-12-31,BBG002GT9NM0,,1.0,0.0
MET,US59156R1086,MetLife Inc.,2000-12-31,2020-06-30,BBG000BB6MF1,1099219.0,1.0,1.0
MFE,US5790641063,McAfee Inc.,2008-12-31,2010-12-31,BBG000BRYQ93,890801.0,1.0,1.0
MGI,US60935Y2081,MoneyGram Int'l Inc,1989-09-30,1996-06-30,BBG000Q02ZM6,1273931.0,1.0,1.0
MGM,US5529531015,MGM Resorts International,2017-07-31,2020-06-30,BBG000C2C1W0,789570.0,1.0,1.0
MHC,US5648091016,Manufacturers Hanover Corp,1976-09-30,1991-12-31,,,0.0,0.0
MHK,US6081901042,Mohawk Industries Inc,2013-12-31,2020-06-30,BBG000FLZR62,851968.0,1.0,1.0
MHS,US58405U1025,Medco Health Solution Inc,2003-09-30,2012-03-31,BBG000MRN072,1170650.0,1.0,1.0
MHS (Mar.),57163010,Marriott Corp.,1970-06-30,1993-09-30,,,0.0,0.0
MI,US5718371033,Marshall & Ilsley Corp,2002-03-31,2011-06-30,BBG000BP23Z4,1399315.0,1.0,1.0
MII,US6193351029,Morton International Inc.,1989-06-30,1999-03-31,,,0.0,0.0
MIL,US6010731098,Millipore Corp,1988-09-30,2010-06-30,BBG002GPNYM8,66479.0,1.0,1.0
MIR (M. R.),US60462E1047,Mirage Resorts Inc,1997-09-30,2000-03-31,,,0.0,0.0
MJN,US5828391061,Mead Johnson Nutrition Co,2009-12-31,2017-05-31,BBG000TWC3W2,1452575.0,1.0,1.0
MKC,US5797802064,McCormick & Company Inc,2003-03-31,2020-06-30,BBG000G6Y8G6,63754.0,1.0,1.0
MKG,US5612321092,Mallinckrodt Inc. (Old),1975-03-31,2000-09-30,,,0.0,0.0
MKTX,US57060D1081,MarketAxess Holdings Inc,2019-07-31,2020-06-30,BBG000BJC7J6,1278021.0,1.0,1.0
ML (Mar),US5729001082,Martin Marietta Corp,1970-03-31,1994-12-31,,,0.0,0.0
MLM,US5732841060,Martin Marietta Materials Inc,2014-09-30,2020-06-30,BBG000BGYPN3,916076.0,1.0,1.0
MMC,US5717481023,Marsh & McLennan Companies Inc,1987-09-30,2020-06-30,BBG000BP4P74,62709.0,1.0,1.0
MMI (Mot),US6200971058,Motorola Mobility,2011-03-31,2012-03-31,,,0.0,0.0
MMM,US88579Y1010,3M Co,1970-03-31,2020-06-30,BBG000BP5522,66740.0,1.0,1.0
MNK,IE00BBGT3753,Mallinckrodt plc,2014-09-30,2017-06-30,BBG004MY78J7,1567892.0,1.0,1.0
MNR (Man),US5640541042,Manor Care Inc. (Old),1986-06-30,1998-06-30,,,0.0,0.0
MNST,US61174X1090,Monster Beverage Corp,2012-09-30,2020-06-30,BBG008NVB1Y6,865752.0,1.0,1.0
MO,US02209S1033,Altria Group Inc.,1970-03-31,2020-06-30,BBG000BP6MW1,764180.0,1.0,1.0
MOB,US6070591028,Mobil Corp.,1970-03-31,1999-09-30,,,0.0,0.0
MOLX,US6085541018,Molex Inc.,1999-12-31,2013-09-30,BBG000BP8WH4,67472.0,1.0,1.0
MON,US61166W1018,Monsanto Co.,2002-09-30,2018-05-31,BBG000BFWMG2,1110783.0,1.0,1.0
MOS,US61945C1036,Mosaic Co,2011-09-30,2020-06-30,BBG000BFXLX4,1285785.0,1.0,1.0
MPC,US56585A1025,Marathon Petroleum Corp,2011-09-30,2020-06-30,BBG001QSXK51,1510295.0,1.0,1.0
MRK,US58933Y1055,Merck & Co Inc,1970-03-31,2020-06-30,BBG000BPD257,310158.0,1.0,1.0
MRN,US6184471067,Morrison Knudsen Corp.,1990-06-30,1995-09-30,,,0.0,0.0
MRO,US5658491064,Marathon Oil Corp.,1991-06-30,2020-06-30,BBG000C8H839,101778.0,1.0,1.0
MS,US6174464486,Morgan Stanley,1995-09-30,2020-06-30,BBG000BLZT71,895421.0,1.0,1.0
MSCI,US55354G1004,MSCI Inc,2018-04-30,2020-06-30,BBG000RTDZW9,1408198.0,1.0,1.0
MSFT,US5949181045,Microsoft Corp.,1994-06-30,2020-06-30,BBG000BPHFS9,789019.0,1.0,1.0
MSI,US6200763075,Motorola Solutions Inc.,1970-03-31,2020-06-30,BBG000BP9038,68505.0,1.0,1.0
MST,US5875331002,Mercantile Stores Inc,1970-03-31,1998-06-30,,,0.0,0.0
MTB,US55261F1049,M&T Bank Corp.,2004-03-31,2020-06-30,BBG000D9KZ32,36270.0,1.0,1.0
MTD,US5926881054,Mettler-Toledo Int'l Inc,2016-09-30,2020-06-30,BBG000BZCP64,1037646.0,1.0,1.0
MTG,US5528481030,MGIC Investment Corp,1996-09-30,2008-09-30,BBG000CBMKY5,876437.0,1.0,1.0
MTL,US5873421060,Mercantile Bancorporation Inc,1998-03-31,1999-06-30,,,0.0,0.0
MTW,US5635714059,Manitowoc Inc,2007-12-31,2009-06-30,BBG000D2M951,61986.0,1.0,1.0
MU,US5951121038,Micron Technology Inc,1994-09-30,2020-06-30,BBG000C60FN3,723125.0,1.0,1.0
