id,ticker,name,lei,legal_name,stock_exchange,sic,short_description,long_description,ceo,company_url,business_address,mailing_address,business_phone_no,hq_address1,hq_address2,hq_address_city,hq_address_postal_code,entity_legal_form,cik,latest_filing_date,hq_state,hq_country,inc_state,inc_country,employees,entity_status,sector,industry_category,industry_group,template,standardized_active,first_fundamental_date,last_fundamental_date,first_stock_price_date,last_stock_price_date
com_5X7JZg,TTWO,Take-Two Interactive Software Inc,BOMSTHHJK882EWYX3334,TAKE TWO INTERACTIVE SOFTWARE INC,NASDAQ,7372,"Take-Two Interactive Software, Inc. is a developer, marketer and publisher of interactive entertainment for consumers around the globe. The company develops and publishes products through its two wholly-owned labels Rockstar Games and 2K. Its products are designed for console systems, handheld gaming systems and personal computers, including smart phones and tablets and are delivered through physical retail, digital download, online platforms and cloud streaming services. Take-Two Interactive Software was founded by Ryan A. Brant in 1993 and is headquartered in New York, NY.","Take-Two Interactive Software, Inc. develops, publishes, and markets interactive entertainment solutions for consumers worldwide. The company offers its products under the Rockstar Games and 2K labels. It develops and publishes action/adventure products under the Grand Theft Auto, Max Payne, Midnight Club, and Red Dead names through developing sequels; offering downloadable episodes, and content and virtual currency; and releasing titles for smartphones and tablets. The company also develops brands in other genres, including the L.A. Noire, Bully, and Manhunt franchises. In addition, it publishes various entertainment properties across platforms and a range of genres, including action, adventure, family/casual, racing, role-playing, shooter, sports, and strategy; various unit selling franchises, including BioShock, Borderlands, Carnival Games, Evolve, Mafia, NBA 2K, Sid Meier's Civilization, Spec Ops, WWE 2K, and XCOM; and various sports simulation titles, including its flagship NBA 2K series, a basketball video game and the WWE 2K professional wrestling series. Further, the company offers free-to-play mobile games, such as Dragon City and Monster Legends on iOS and Android platforms. Its products are designed for console gaming systems, such as Sony's PlayStation 3 and PlayStation 4, and Microsoft's Xbox 360 and Xbox One; and personal computers comprising smartphones and tablets. The company delivers its products through physical retail, digital download, online platforms, and cloud streaming services. Take-Two Interactive Software, Inc. was founded in 1993 and is headquartered in New York, New York.",Strauss H. Zelnick,www.take2games.com,"110 WEST 44TH STREET, NEW YORK, NY 10036","110 WEST 44TH STREET, NEW YORK, NY 10036",646 536 2842,110 West 44th Street,,New York,10036,INCORPORATED,0000946581,2020-05-22,New York,United States of America,Delaware,United States of America,4894.0,ACTIVE,Technology,Computer Software & Services,Multimedia & Graphics Software,indu,True,2008-10-31,2020-03-31,1997-04-15,2020-07-30
com_Dg2ZLg,WFC,Wells Fargo & Co,PBLD0EJDB5FWOLXP3B76,WELLS FARGO & COMPANY/MN,NYSE,6021,"Wells Fargo & Co. is a bank holding company that engages in the provision of banking, insurance, investments, mortgage, and consumer and commercial finance. It operates through the following segments: Community Banking, Wholesale Banking, and Wealth and Investment Management. The Community Banking segment offers investment management and other services to retail customers and securities brokerage and provides financial products and services to consumers and small businesses. The Wholesale Banking segment involves financial solutions to businesses and offers commercial, corporate, capital markets, cash management and real estate banking products and services. The Wealth and Investment Management segment provides a range of financial advisory services to clients using a planning approach to meet each client's needs. The company was founded by Henry Wells and William G. Fargo on March 18, 1852 and is headquartered in San Francisco, CA.","Wells Fargo & Company, a diversified financial services company, provides retail, commercial, and corporate banking services to individuals, businesses, and institutions. Its Community Banking segment offers checking, savings, market rate, and individual retirement accounts, as well as time deposits and remittances; and lines of credit, automobile floor plan lines, equity lines and loans, equipment and transportation loans, education and residential mortgage loans, and debit and credit cards. This segment also provides equipment leases, real estate and other commercial financing, small business administration financing, venture capital financing, cash management, payroll services, retirement plans, merchant payment processing, and private label financing solutions, as well as purchases retail installment contracts. Its Wholesale Banking segment offers commercial loans and lines of credit, letters of credit, asset-based lending, equipment leasing, international trade facilities, trade financing, collection, foreign exchange, treasury management, institutional fixed-income sales, commodity and equity risk management, insurance, corporate trust fiduciary and agency, and investment banking services, as well as online/electronic products. This segment also provides construction, and land acquisition and development loans; secured and unsecured lines of credit; interim financing arrangements; rehabilitation loans; affordable housing loans and letters of credit; loans for securitization; and real estate and mortgage brokerage services. The company's Wealth and Investment Management segment offers financial planning, private banking, credit, and investment management and fiduciary services, as well as retirement and trust services. It serves clients through approximately 8,600 locations and 13,000 ATMs; online and mobile banking; and offices in 42 countries. Wells Fargo & Company was founded in 1852 and is headquartered in San Francisco, California.",Timothy J. Sloan,www.wellsfargo.com,"420 MONTGOMERY STREET, SAN FRANCISCO, CA 94163","420 MONTGOMERY STREET, SAN FRANCISCO, CA 94163",6126671234,420 Montgomery Street,,San Francisco,94104,CORPORATION,0000072971,2020-05-05,California,United States of America,Delaware,United States of America,258700.0,ACTIVE,Financial,Banking,Money Center Banks,fin,True,2007-12-31,2020-03-31,1972-06-01,2020-07-30
com_EgAElg,BAC,Bank of America Corp,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORP /DE/,NYSE,6021,"Bank of America Corp. is a bank and financial holding company, which engages in the provision of banking and nonbank financial services. It operates through the following segments: Consumer Banking, Global Wealth and Investment Management, Global Banking, Global Markets, and Legacy Assets and Servicing. The Consumer Banking segment offers credit, banking, and investment products and services to consumers and small businesses. The Global Wealth and Investment Management provides client experience through a network of financial advisors focused on to meet their needs through a full set of investment management, brokerage, banking, and retirement products. The Global Banking segment deals with lending-related products and services, integrated working capital management and treasury solutions to clients, and underwriting and advisory services. The Global Markets segment includes sales and trading services, as well as research, to institutional clients across fixed-income, credit, currency, commodity, and equity businesses. The Legacy Assets and Servicing segment concerns mortgage servicing activities related to residential first mortgage and home equity loans serviced for others and loans held by the corporation. The company was founded by Amadeo Peter Giannini in 1904 is headquartered in Charlotte, NC.","Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small and middle-market businesses, institutional investors, large corporations, and governments worldwide. It operates through four segments: Consumer Banking, Global Wealth & Investment Management, Global Banking, and Global Markets. The Consumer Banking segment offers traditional and money market savings accounts, CDs and IRAs, noninterest- and interest-bearing checking accounts, and investment accounts and products, as well as credit and debit cards, residential mortgages and home equity loans, and direct and indirect loans. This segment provides its products and services through approximately 4,600 financial centers, 15,900 ATMs, call centers, and online and mobile platforms. The Global Wealth & Investment Management segment offers investment management, brokerage, banking, and retirement products, as well as wealth management and customized solutions. The Global Banking segment provides lending products and services, including commercial loans, leases, commitment facilities, trade finance, real estate lending, and asset-based lending; treasury solutions, such as treasury management, foreign exchange, and short-term investing options; working capital management solutions; and debt and equity underwriting and distribution, and merger-related and other advisory services. The Global Markets segment offers market-making, financing, securities clearing, settlement, and custody services, as well as risk management, foreign exchange, fixed-income, and mortgage-related products. Bank of America Corporation was founded in 1874 and is based in Charlotte, North Carolina.",Brian T. Moynihan,www.bankofamerica.com,"BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC 28255","BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC 28255",7043868486,Bank of America Corporate Center,100 North Tryon Street,Charlotte,28255,CORPORATION,0000070858,2020-05-01,North Carolina,United States of America,Delaware,United States of America,204489.0,ACTIVE,Financial,Banking,Money Center Banks,fin,True,2007-12-31,2020-03-31,1986-05-29,2020-07-30
com_ogDJ4z,C,Citigroup Inc,,CITIGROUP INC,NYSE,6021,"Citigroup, Inc. is a global financial services holding company specializes in banking and financial solutions. It offers a range of products and services among individuals, corporations, governments and institutions such as savings, checking, online banking, individual retirements accounts, credit cards; personal, student, and commercial real estate loans, cash management services, home equity, and bill consolidation, as well as online banking services, cash management, transactions, trade, securities, and fund services. It operates through the following segments: Global Consumer Banking, Institutional Clients Group, and Corporate/Other. The Global Consumer Banking segment consists of four geographical consumer banking businesses that provide traditional banking services to retail customers through retail banking, including commercial banking, and Citi-branded cards and Citi retail services. The Institutional Clients Group segment offers corporate, institutional, public sector and high-net-worth clients around the world with a full range of wholesale banking products and services, including fixed income and equity sales and trading, foreign exchange, prime brokerage, derivative services, equity and fixed income research, corporate lending, investment banking and advisory services, private banking, cash management, trade finance and securities services. The Corporate/Other segment refers to administrative functions including finance, risk, human resources, legal and compliance, and others. The company was founded on October 8, 1998 and is headquartered in New York, NY.","Citigroup Inc., a diversified financial services holding company, provides various financial products and services for consumers, corporations, governments, and institutions worldwide. The company operates through two segments, Citicorp and Citi Holdings. The Citicorp segment offers traditional banking services to retail customers through retail banking, commercial banking, Citi-branded cards, and Citi retail services. It also provides various banking, credit card lending, and investment services through a network of local branches, offices, and electronic delivery systems. In addition, this segment provides wholesale banking products and services, including fixed income and equity sales and trading, foreign exchange, prime brokerage, derivative services, equity and fixed income research, corporate lending, investment banking and advisory services, private banking, cash management, trade finance, and securities services to corporate, institutional, public sector, and high-net-worth clients. As of December 31, 2016, it operated 2,649 branches in 19 countries. The Citi Holdings segment provides consumer loans; and portfolio of securities, loans, and other assets. Citigroup Inc. was founded in 1812 and is based in New York, New York.",Mike L. Corbat,www.citigroup.com,"388 GREENWICH STREET, NEW YORK, NY 10013","388 GREENWICH STREET, NEW YORK, NY 10013",2125591000,388 GREENWICH STREET,Corporation Trust Center,NEW YORK,10013,INCORPORATED,0000831001,2020-05-04,New York,United States of America,Delaware,United States of America,323000.0,,Financial,Banking,Money Center Banks,fin,True,2007-12-31,2020-03-31,1977-01-03,2020-07-30
com_ozMRoy,AXP,American Express Co,R4PP93JZOLY261QX3811,AMERICAN EXPRESS CO,NYSE,6199,"American Express Co. operates as a global services company, which engages in the provision of credit card, financial, and global travel services. It operates through the following business segments: U.S. Card Services, International Card Services, Global Commercial Services, Global Network & Merchant Services, and Corporate & Other. The USCS segment offers products and services to consumers and small businesses in the United States and provides travel services to card members and other customers. The ICS segment provides proprietary consumer and small business cards outside the United States. The GCS segment includes global corporate payment services to large and mid-sized companies. The GNMS segment operates a global payments network that processes and settles proprietary and non-proprietary card transactions. It also provides point-of-sale products, multi-channel marketing programs and capabilities, services and data, leveraging the global closed-loop network. The Corporate & Other segment includes corporate functions and certain other businesses including the company's enterprise growth business and other company operations. The company was founded by Henry Wells, William G. Fargo and John Warren Butterfield on March 28, 1850 and is headquartered in New York, NY.","American Express Company, together with its subsidiaries, provides charge and credit payment card products and travel-related services to consumers and businesses worldwide. It operates through four segments: U.S. Consumer Services, International Consumer and Network Services, Global Commercial Services, and Global Merchant Services. The company's products and services include charge and credit card products, as well as other payment and financing products; network services; expense management products and services; travel-related services; and stored value/prepaid products. Its products and services also comprise merchant acquisition and processing, servicing and settlement, merchant financing, point-of-sale marketing, and information products and services for merchants; and fraud prevention services, as well as the design and operation of customer loyalty programs. The company sells its products and services to consumers, small businesses, mid-sized companies, and large corporations through online applications, direct mail, in-house teams, third-party vendors, and direct response advertising. American Express Company was founded in 1850 and is headquartered in New York, New York.",Kenneth Irvine Chenault,www.americanexpress.com,"200 VESEY STREET, 50TH FLOOR, NEW YORK, NY 10285","200 VESEY STREET, 50TH FLOOR, NEW YORK, NY 10285",2126402000,200 Vesey Street,,New York,10285,CORPORATION,0000004962,2020-07-24,New York,United States of America,New York,United States of America,59000.0,ACTIVE,Financial,Financial Services,Credit Services,fin,True,2007-12-31,2020-06-30,1972-06-01,2020-07-30
com_5X7ZZg,MA,MasterCard Inc,AR5L2ODV9HN37376R084,Mastercard Inc,NYSE,7389,"Mastercard, Inc. is a technology company, which engages in the global payments industry that connects consumers, financial institutions, merchants, governments, and business. It offers payment solutions that enables the development and implementation of credit, debit, prepaid, commercial, and payment programs and solutions for consumers and merchants. The company was founded in May 2001 and is headquartered in Purchase, NY.","Mastercard Incorporated, a technology company, provides transaction processing and other payment-related products and services in the United States and internationally. It facilitates the processing of payment transactions, including authorization, clearing, and settlement, as well as delivers related products and services. The company also offers value-added services, such as loyalty and reward programs, information and consulting services, issuer and acquirer processing solutions, and payment and mobile gateways. In addition, it provides various payment products and solutions for cardholders, merchants, financial institutions, and governments; programs that enable issuers to provide consumers with cards to defer payments; payment products and solutions that allow its customers to access funds in deposit and other accounts; prepaid payment programs and management services; and commercial payment products and solutions. Further, the company provides products and services to prevent, detect, and respond to fraud and cyber-attacks, and ensure the safety of transactions. It offers payment solutions and services under the MasterCard, Maestro, and Cirrus brands. Mastercard Incorporated was founded in 1966 and is headquartered in Purchase, New York.",Ajay Banga,www.mastercard.com,"2000 PURCHASE STREET, PURCHASE, NY 10577","2000 PURCHASE STREET, PURCHASE, NY 10577",9142492000,2000 Purchase Street,,New York,10577,INCORPORATED,0001141391,2020-07-30,New York,United States of America,Delaware,United States of America,14800.0,ACTIVE,Financial,Financial Services,Credit Services,fin,True,2007-12-31,2020-06-30,2006-05-25,2020-07-30
com_qgeRlX,GS,Goldman Sachs Group Inc,,GOLDMAN SACHS GROUP INC,NYSE,6211,"Goldman Sachs Group, Inc. engages in global investment banking, securities, and investment management, which provides a range of financial services to corporations, financial institutions, governments, and individuals. It operates through the following business segments: Investment Banking, Institutional Client Services, Investing & Lending, and Investment Management. The Investment Banking segment focuses on the provision of financial advisory services public and private sector clients around the world. The Institutional Client Services segment facilitates clients regarding buy and sell financial products, raise funding and manage risk. The Investing & Lending segment includes the company's investing and relationship lending activities across various asset classes. The Investment Management segment deals with the provision of investment and wealth advisory services. The company was founded by Marcus Goldman in 1869 and is headquartered in New York, NY.","The Goldman Sachs Group, Inc. operates as an investment banking, securities, and investment management company worldwide. It operates through four segments: Investment Banking, Institutional Client Services, Investing & Lending, and Investment Management. The Investment Banking segment provides financial advisory services, including strategic advisory assignments related to mergers and acquisitions, divestitures, corporate defense activities, restructurings, spin-offs, and risk management; and underwriting services, such as debt and equity underwriting of public offerings and private placements of various securities and other financial instruments, as well as derivative transactions with public and private sector clients. The Institutional Client Services segment is involved in client execution activities related to making markets in cash and derivative instruments for interest rate products, credit products, mortgages, currencies, commodities, and equities; and provision of securities services comprising financing, securities lending, and other prime brokerage services, as well as markets in and clears client transactions on primary stock, options, and futures exchanges. The Investing & Lending segment invests in and originates longer-term loans to provide financing to clients; and makes investments in debt securities and loans, public and private equity securities, and infrastructure and real estate entities, as well as provides unsecured loans to individuals through its online platform. The Investment Management segment offers investment management products and services; and wealth advisory services consisting of portfolio management and financial counseling, and brokerage and other transaction services. The company serves corporations, financial institutions, governments, and individuals. The Goldman Sachs Group, Inc. was founded in 1869 and is headquartered in New York, New York.",David M. Solomon,www.goldmansachs.com,"200 WEST STREET, NEW YORK, NY 10282","200 WEST STREET, NEW YORK, NY 10282",2129021000,200 WEST STREET,Corporation Trust Center,NEW YORK,10282,INCORPORATED,0000886982,2020-05-01,New York,United States of America,Delaware,United States of America,36600.0,ACTIVE,Financial,Financial Services,Investment Brokerage - National,fin,True,2007-11-30,2020-03-31,1999-05-04,2020-07-30
com_4zrO3y,USB,U.S. Bancorp,N1GZ7BBF3NP8GI976H15,US BANCORP \DE\,NYSE,6021,"U.S. Bancorp operates as a bank holding company, which through its subsidiary provides banking services. It provides a full range of financial services, including lending and depository services, cash management, foreign exchange and trust and investment management services. The company also engages in credit card services, merchant and ATM processing, mortgage banking, insurance, brokerage and leasing. Its subsidiaries engage in the general banking business, principally in domestic markets. The company's subsidiaries provides a wide range of products and services to individuals, businesses, institutional organizations, governmental entities and other financial institutions. The Bancorp's Commercial and consumer lending services are principally offered to customers within the Company's domestic markets, to domestic customers with foreign operations and to large national customers focusing on specific targeted industries. Its Lending services include traditional credit products as well as credit card services, leasing, financing and import & export trade, asset-backed lending, agricultural finance and other products. The Bancorp's Depository services include checking accounts, savings accounts and time certificate contracts. Ancillary services such as foreign exchange, treasury management and receivable lock-box collection are provided to corporate customers. The company's bank and trust subsidiaries provide a full range of asset management and fiduciary services for individuals, estates, foundations, business corporations and charitable organizations. U.S. Bancorp was founded in 1929 and is headquartered in Minneapolis, MN","U.S. Bancorp, a financial services holding company, provides a range of financial services in the United States. It offers depository services, which include checking accounts, savings accounts, and time certificate contracts; and lending services, such as traditional credit products, as well as credit card services, leasing financing, import/export trade, asset-backed lending, agricultural finance, and other products. The company also provides ancillary services, including capital markets, treasury management, and receivable lock-box collection services to corporate customers; and a range of asset management and fiduciary services for individuals, estates, foundations, business corporations, and charitable organizations. In addition, the company offers investment and insurance products to its customers principally within its markets, as well as fund administration services to a range of mutual and other funds. Further, it provides corporate and purchasing card, and corporate trust services; and merchant processing services, as well as offers cash and investment management, ATM processing, mortgage banking, and brokerage and leasing services. The company serves individuals, businesses, institutional organizations, governmental entities, and other financial institutions. The company offers its services through a network of 3,106 banking offices primarily in the Midwest and West regions of the United States; and a network of 4,842 ATMs, as well as through on-line services and over mobile devices. U.S. Bancorp was founded in 1863 and is headquartered in Minneapolis, Minnesota.",Andrew J. Cecere,www.usbank.com,"U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN 55402-7020","U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN 55402-7020",651-466-3000,800 Nicollet Mall,,Minneapolis,55402,CORPORATION,0000036104,2020-05-07,Minnesota,United States of America,Delaware,United States of America,73333.0,ACTIVE,Financial,Banking,Regional - Midwest Banks,fin,True,2007-12-31,2020-03-31,1987-11-05,2020-07-30
com_0ybjAy,AIG,American International Group Inc,ODVCVCQG2BP6VHV36M30,AMERICAN INTERNATIONAL GROUP INC,NYSE,6331,"American International Group, Inc. is an insurance company, which engages in the provision of property casualty insurance, life insurance, retirement products, mortgage insurance and other financial services. Its offerings include products and services that help businesses and individuals protect their assets, manage risks and provide for retirement security. It operates through Commercial Insurance, Consumer Insurance, and Corporate and Other Category. The Commercial Insurance has three operating segments: Property Casualty, Mortgage Guaranty and Institutional Markets. It provides insurance products and services for commercial and institutional customers. The Consumer Insurance also has three operating segments: Retirement, Life and Personal Insurance. It brings a portfolio of retirement, life insurance and personal insurance products offered through distribution networks. The Corporate and Other Category segment includes AIG Parent as well as certain legacy assets and run-off insurance businesses. The company was founded by Cornelius Vander Starr in 1919 and is headquartered in New York, NY.","American International Group, Inc. provides insurance products for commercial, institutional, and individual customers primarily in the United States, Europe, and Japan. The company's Commercial Insurance segment offers general liability, environmental, commercial automobile liability, workers' compensation, excess casualty, and crisis management insurance products, as well as various risk-sharing and other customized structured programs; commercial, industrial, and energy-related property insurance; aerospace, political risk, trade credit, surety, and marine insurance; and various insurance products for small and medium sized enterprises. It also provides professional liability insurance products for a range of businesses and risks, including directors and officers liability, fidelity, employment practices, fiduciary liability, cybersecurity risk, kidnap and ransom, and errors and omissions insurance. This segment sells its products through independent retail and wholesale brokers. Its Consumer Insurance segment offers fixed annuities, fixed index annuities, variable annuities, and retail mutual funds; group mutual funds, fixed annuities, and variable annuities, as well as individual annuity and investment products, and financial planning and advisory services; and term life and universal life insurance. Its products include personal auto and property insurance, voluntary and sponsor-paid personal accident, and supplemental health products; travel insurance products; and extended warranty insurance. This segment sells its products through independent marketing organizations, independent insurance agents, financial advisors, direct marketing, banks, wirehouses, and broker-dealers. The company also provides stable value wrap products, and structured settlement and terminal funding annuities; and corporate- and bank-owned life insurance and guaranteed investment contracts. American International Group, Inc. was founded in 1919 and is based in New York, New York.",Brian Duperreault,www.aig.com,"175 WATER STREET, NEW YORK, NY 10038","175 WATER STREET, NEW YORK, NY 10038",2127707000,175 Water Street,,New York,10038,INCORPORATED,0000005272,2020-05-05,New York,United States of America,Delaware,United States of America,49800.0,ACTIVE,Financial,Insurance,Property & Casualty Insurance,fin,True,2007-12-31,2020-03-31,1984-09-07,2020-07-30
com_Wy1Z7g,MS,Morgan Stanley,,MORGAN STANLEY,NYSE,6211,"Morgan Stanley provides investment banking products and services to its clients and customers including corporations, governments, financial institutions, and individuals. It operates through the following business segments: Institutional Securities, Wealth Management, and Investment Management. The Institutional Services segment provides financial advisory, capital-raising services, and related financing services on behalf of institutional investors. The Wealth Management segment offers brokerage and investment advisory services covering various types of investments, including equities, options, futures, foreign currencies, precious metals, fixed-income securities, mutual funds, structured products, alternative investments, unit investment trusts, managed futures, separately managed accounts, and mutual fund asset allocation programs. The Investment Management segment provides equity, fixed income, alternative investments, real estate, and merchant banking strategies. The company was founded by Harold Stanley and Henry S. Morgan on September 16, 1935 and is headquartered in New York, NY.","Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governments, financial institutions, and individuals in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific. The company's Institutional Securities segment offers capital raising and financial advisory services, including services related to the underwriting of debt, equity, and other securities, as well as advice on mergers and acquisitions, restructurings, real estate, and project finance. This segment also provides sales and trading services, such as sales, financing, and market-making services in equity securities and fixed income products, including foreign exchange and commodities, as well as prime brokerage services; corporate loans, commercial and residential mortgage lending, and asset-backed lending; financing for equities and commodities customers; loans to municipalities; and investments and research services. Its Wealth Management segment offers various financial services and solutions covering brokerage and investment advisory services, financial and wealth planning services, annuity and insurance products, credit and other lending products, and banking and retirement plan services to individual investors, small-to-medium sized businesses, and institutions. The company's Investment Management segment provides various investment strategies and products comprising equity, fixed income, liquidity, and alternative/other products, as well as managed futures products to a group of clients across institutional and intermediary channels. Morgan Stanley was founded in 1924 and is headquartered in New York, New York.",James Patrick Gorman,www.morganstanley.com,"1585 BROADWAY, NEW YORK, NY 10036","1585 BROADWAY, NEW YORK, NY 10036",212-761-4000,1585 BROADWAY,,NEW YORK,10036,OTHER,0000895421,2020-05-05,New York,United States of America,Delaware,United States of America,57633.0,ACTIVE,Financial,Financial Services,Investment Brokerage - National,fin,True,2007-11-30,2020-03-31,1993-02-23,2020-07-30
com_xgQw4z,MET,Metlife Inc,C4BXATY60WC6XEOZDX54,METLIFE INC,NYSE,6311,"MetLife, Inc. provides insurance and financial services to individual and institutional customers. It offers life insurance, annuities, automobile and homeowner's insurance and retail banking services to individuals as well as group insurance, reinsurance and retirement and savings products and services. The company operates its business through six segments: Retail, Group, Voluntary and Worksite Benefits, Corporate Benefit Funding, Latin America, Asia, and Europe, the Middle East and Africa. The Retail segment organized into two businesses: Life and Other, and Annuities. The Life and Other business products include variable life, universal life, term life, whole life, disability, property and casualty. The Annuities business offers a variety of variable and fixed annuities that are primarily sold to individuals and tax-qualified groups in the education, healthcare and not-for-profit sectors. The Group, Voluntary and Worksite Benefits segment is organized into two businesses: Group, and Voluntary and Worksite. The Group insurance products and services include life, dental, group short- and long-term disability and accidental, death and dismemberment coverages. The Voluntary and Worksite products and services include long-term care, prepaid legal plans, critical illness and property and casualty products. The Corporate Benefit Funding segment provides funding and financing solutions that help institutional customers mitigate and manage liabilities primarily associated with their qualified, nonqualified and welfare employee benefit programs using a spectrum of life and annuity-based insurance and investment products. The Latin America segment engages in the accident and health insurance, savings oriented pension product and credit insurance. The Asia segment engages in the life insurance, accident and health insurance, retirement and savings products and credit insurance. The Europe, the Middle East and Africa segment operates in 31 countries across EMEA, which is engaged in the life insurance, accident and health insurance, retirement and savings products and credit insurance. Metlife was founded on 1999 and is headquartered in New York, NY.","MetLife, Inc., through its subsidiaries, provides life insurance, annuities, employee benefits, and asset management products in the United States, Japan, Latin America, Asia, Europe, and the Middle East. It operates in six segments: U.S.; Asia; Latin America; Europe, the Middle East, and Africa; MetLife Holdings; and Brighthouse Financial. The company offers life, dental, group short- and long-term disability, individual disability, accidental death and dismemberment, and critical illness insurance products; vision, and accident and health coverages, as well as prepaid legal plans; administrative services-only and private floating rate funding agreements; and account guaranteed, separate account guaranteed, and trust guaranteed interest contracts. It also provides pension risk transfers, institutional income annuities, torts and settlements, capital markets investment, and other products and services, including life insurance products and funding agreements for funding postretirement benefits, as well as company-, bank-, or trust-owned life insurance used to finance nonqualified benefit programs for executives. In addition, the company offers automobile, homeowners' and personal excess liability, and credit insurance, as well as small business owners property, liability, and business interruption insurance products. Further, it provides pension products; variable, universal, term, and whole life insurance products; and variable, fixed, and indexed-linked annuities. The company serves individuals and corporations, as well as other institutions and their employees through independent agents, property and casualty specialists, sales forces, sales teams and relationship managers, and other organizations, as well as through career agency, bancassurance, direct marketing, brokerage, worksite marketing, and other third-party distribution and e-commerce channels. MetLife, Inc. was founded in 1863 and is based in New York, New York.",Steven Albert Kandarian,www.metlife.com,"200 PARK AVENUE, NEW YORK, NY 10166","200 PARK AVENUE, NEW YORK, NY 10166",212-578-5500,200 Park Avenue,,New York,10166,INCORPORATED,0001099219,2020-05-08,New York,United States of America,Delaware,United States of America,48000.0,ACTIVE,Financial,Insurance,Life Insurance,fin,True,2007-12-31,2020-03-31,2000-04-05,2020-07-30
com_rg0nMz,BLK,BlackRock Inc,549300LRIF3NWCU26A80,BlackRock Inc.,NYSE,6211,"BlackRock, Inc. provides investment management, risk management and advisory services for institutional and retail clients worldwide. The company's platform enables it to offer active investments with index products and risk management to develop tailored solutions for clients. Its products include single and multi-asset class portfolios investing in equities, fixed income, alternatives and money market instruments. The company offers its products directly and through intermediaries in a variety of vehicles, including open-end and closed-end mutual funds, iShares exchange-traded funds and other exchange-traded products, including exchange-traded funds and exchange-traded products, collective investment funds and separate accounts. It also offers BlackRock Solutions investment systems, risk management and advisory services primarily to institutional investors. BlackRock was founded by Ralph L. Schlosstein, Susan L. Wagner, Robert Steven Kapito and Laurence Douglas Fink in 1998 and is headquartered in New York, NY.","BlackRock, Inc. is a publicly owned investment manager. The firm primarily provides its services to institutional, intermediary, and individual investors including corporate, public, union, and industry pension plans, insurance companies, third-party mutual funds, endowments, public institutions, governments, foundations, charities, sovereign wealth funds, corporations, official institutions, and banks. It also provides global risk management and advisory services. The firm manages separate client-focused equity, fixed income, and balanced portfolios. It also launches and manages open-end and closed-end mutual funds, offshore funds, unit trusts, and alternative investment vehicles including structured funds. The firm launches equity, fixed income, balanced, and real estate mutual funds. It also launches equity, fixed income, balanced, currency, commodity, and multi-asset exchange traded funds. The firm also launches and manages hedge funds. It invests in the public equity, fixed income, real estate, currency, commodity, and alternative markets across the globe. The firm primarily invests in growth and value stocks of small-cap, mid-cap, SMID-cap, large-cap, and multi-cap companies. It also invests in dividend-paying equity securities. The firm invests in investment grade municipal securities, government securities including securities issued or guaranteed by a government or a government agency or instrumentality, corporate bonds, and asset-backed and mortgage-backed securities. It employs fundamental and quantitative analysis with a focus on bottom-up and top-down approach to make its investments. The firm employs liquidity, asset allocation, balanced, real estate, and alternative strategies to make its investments. In real estate sector, it seeks to invest in Poland and Germany. The firm benchmarks the performance of its portfolios against various S&P, Russell, Barclays, MSCI, Citigroup, and Merrill Lynch indices. BlackRock, Inc. was founded in 1988 and is based in New York City with additional offices in Boston, Massachusetts; London, United Kingdom; Brazil; Philadelphia, Pennsylvania; Plainsboro, New Jersey; and San Francisco, California.",Larry Fink,www.blackrock.com,"55 EAST 52ND STREET, NEW YORK, NY 10055","55 EAST 52ND STREET, NEW YORK, NY 10055",212-810-5300,55 East 52nd Street,,New York,10055,INCORPORATED,0001364742,2020-05-08,New York,United States of America,Delaware,United States of America,14900.0,ACTIVE,Financial,Financial Services,Asset Management,fin,True,2007-12-31,2020-03-31,1999-10-01,2020-07-30
